#1
double T_one_node(7200,2)  # one-node PCM temperature from Matlab
262	20.45022165
263	20.44246131
264	20.43470604
265	20.42695605
266	20.41921153
267	20.41147268
268	20.4037397
269	20.3960128
270	20.38829216
271	20.38109745
272	20.37338952
273	20.3651645
274	20.35694463
275	20.34873013
276	20.34052124
277	20.33231819
278	20.32412121
279	20.31593054
280	20.30774642
281	20.29956908
282	20.29194484
283	20.28432971
284	20.2767239
285	20.26912762
286	20.26154109
287	20.25396452
288	20.24639813
289	20.23827958
290	20.23016989
291	20.2220693
292	20.21454832
293	20.20703865
294	20.19896547
295	20.19090236
296	20.18342983
297	20.17596952
298	20.16910656
299	20.1622575
300	20.15542253
301	20.14860183
302	20.14238925
303	20.13619208
304	20.13001047
305	20.12384456
306	20.1176945
307	20.11156044
308	20.10544251
309	20.09934086
310	20.09325564
311	20.08779896
312	20.08174532
313	20.07632441
314	20.07092058
315	20.06553394
316	20.06016458
317	20.05481261
318	20.04947812
319	20.04416121
320	20.03886197
321	20.0335805
322	20.0283169
323	20.02307125
324	20.01784365
325	20.01263418
326	20.00744293
327	20.00227
328	19.99711546
329	19.99133397
330	19.98621882
331	19.98112233
332	19.97669549
333	19.97228664
334	19.96724173
335	19.96287169
336	19.95851976
337	19.95484482
338	19.95052649
339	19.94688811
340	19.94326651
341	19.93966168
342	19.93673909
343	19.93449748
344	19.93226804
345	19.93005074
346	19.92784553
347	19.92565239
348	19.92347129
349	19.92130219
350	19.91914505
351	19.91767231
352	19.91620827
353	19.91475291
354	19.91330619
355	19.91186807
356	19.9111134
357	19.90968834
358	19.90827178
359	19.90753993
360	19.90613622
361	19.90474094
362	19.90335403
363	19.90197546
364	19.90128377
365	19.90059651
366	19.89923457
367	19.89856045
368	19.89789066
369	19.89654509
370	19.89520767
371	19.89387838
372	19.89323876
373	19.89260328
374	19.89197191
375	19.89134462
376	19.8907214
377	19.89010221
378	19.89022028
379	19.89033694
380	19.89045219
381	19.89056606
382	19.88994788
383	19.89006781
384	19.89018629
385	19.89030335
386	19.89161121
387	19.89290238
388	19.89417709
389	19.89424636
390	19.89550398
391	19.89674562
392	19.89797151
393	19.89918189
394	19.90037696
395	19.9003744
396	19.90155442
397	19.90390214
398	19.90621854
399	19.90850412
400	19.90958212
401	19.91182312
402	19.91403451
403	19.91738887
404	19.92069664
405	19.92395866
406	19.92717574
407	19.9315099
408	19.93578159
409	19.93999203
410	19.94414239
411	19.94823382
412	19.95341204
413	19.95851365
414	19.96354024
415	19.96962577
416	19.97561844
417	19.98264302
418	19.98955684
419	19.99636248
420	20.00306245
421	20.00965916
422	20.0150567
423	20.02147048
424	20.02778745
425	20.03509436
426	20.04228748
427	20.04936946
428	20.05634288
429	20.0642742
430	20.07208042
431	20.07871139
432	20.085244
433	20.0916804
434	20.09802271
435	20.10530859
436	20.11248465
437	20.11955338
438	20.12651723
439	20.13337855
440	20.14115108
441	20.14880589
442	20.15634572
443	20.1647691
444	20.17405242
445	20.18417129
446	20.19412451
447	20.20391649
448	20.2135515
449	20.22399135
450	20.23426086
451	20.245309
452	20.25523638
453	20.26500703
454	20.27462501
455	20.28501438
456	20.29523861
457	20.30530206
458	20.31520893
459	20.32496327
460	20.33456895
461	20.34402974
462	20.35246927
463	20.36166392
464	20.37072382
465	20.38051671
466	20.39016347
467	20.39966774
468	20.40988116
469	20.42078338
470	20.43151789
471	20.44208912
472	20.45250131
473	20.46275856
474	20.4728648
475	20.48444053
476	20.49503551
477	20.50547429
478	20.51655246
479	20.52746538
480	20.53821734
481	20.54881248
482	20.55848451
483	20.56802316
484	20.57667013
485	20.5852043
486	20.59362815
487	20.60269342
488	20.6108943
489	20.61973338
490	20.62845824
491	20.63707142
492	20.64557536
493	20.65397242
494	20.66226489
495	20.66973692
496	20.67712079
497	20.68441824
498	20.69163094
499	20.69876055
500	20.70580865
501	20.71277679
502	20.71966648
503	20.72578565
504	20.7318395
505	20.73782917
506	20.74444167
507	20.7502991
508	20.75609567
509	20.76115375
510	20.766162
511	20.7711212
512	20.77603208
513	20.78089539
514	20.78638044
515	20.79181074
516	20.79718717
517	20.80251058
518	20.80778179
519	20.81300164
520	20.81948184
521	20.82654717
522	20.8335368
523	20.84045212
524	20.84729446
525	20.85470681
526	20.86395445
527	20.87309309
528	20.88212508
529	20.89042467
530	20.89800697
531	20.90675347
532	20.91602048
533	20.92641159
534	20.93667723
535	20.9480357
536	20.95864865
537	20.97033431
538	20.98187363
539	20.99267801
540	21.00276496
541	21.01332224
542	21.02433891
543	21.03522554
544	21.04483441
545	21.05548325
546	21.06544153
547	21.07585665
548	21.08671853
549	21.09689787
550	21.10696637
551	21.11692648
552	21.12678056
553	21.1365309
554	21.14617972
555	21.15572918
556	21.16464076
557	21.17346487
558	21.18166716
559	21.19032661
560	21.19837181
561	21.20687279
562	21.21529428
563	21.22363779
564	21.23242806
565	21.24113637
566	21.24976431
567	21.25831343
568	21.26678521
569	21.27569411
570	21.28452202
571	21.29276152
572	21.30143664
573	21.31003528
574	21.31805545
575	21.32600804
576	21.33389423
577	21.34171522
578	21.34897513
579	21.35617756
580	21.36332344
581	21.3704137
582	21.37744923
583	21.38443091
584	21.39135958
585	21.39774856
586	21.40360453
587	21.40941919
588	21.41470865
589	21.41996222
590	21.42469765
591	21.42940213
592	21.43407604
593	21.43871971
594	21.4433335
595	21.44791776
596	21.45295079
597	21.45795112
598	21.46244276
599	21.46690624
600	21.47181681
601	21.47669614
602	21.48154459
603	21.48683515
604	21.49256357
605	21.49825466
606	21.50343882
607	21.50905974
608	21.51464475
609	21.51972649
610	21.52477687
611	21.52979625
612	21.53571647
613	21.54159924
614	21.54651666
615	21.55186825
616	21.55718732
617	21.56247427
618	21.56726781
619	21.57157214
620	21.57585191
621	21.57964715
622	21.58342136
623	21.58717474
624	21.59136647
625	21.59507626
626	21.59830763
627	21.60152177
628	21.60517635
629	21.6088112
630	21.61242649
631	21.6160224
632	21.61914305
633	21.62270314
634	21.62624433
635	21.63022185
636	21.63463267
637	21.63901956
638	21.64383655
639	21.64908059
640	21.6547486
641	21.65993268
642	21.66554056
643	21.66976284
644	21.6744144
645	21.67859042
646	21.68364619
647	21.68912551
648	21.69457566
649	21.70044655
650	21.70583707
651	21.71209721
652	21.71787577
653	21.72407254
654	21.72978922
655	21.73592431
656	21.74202803
657	21.74765375
658	21.75369826
659	21.75971264
660	21.76525086
661	21.77076211
662	21.7762467
663	21.78125901
664	21.78624753
665	21.79121254
666	21.79570864
667	21.80018387
668	21.80463843
669	21.80862707
670	21.81215211
671	21.81610653
672	21.81959769
673	21.82307312
674	21.82608763
675	21.82953395
676	21.83251957
677	21.83593719
678	21.83889432
679	21.84139301
680	21.84388064
681	21.84635726
682	21.84882295
683	21.85127776
684	21.85372177
685	21.85660046
686	21.85902108
687	21.86187661
688	21.86471967
689	21.86755036
690	21.87036876
691	21.87272922
692	21.87507941
693	21.8774194
694	21.87974923
695	21.88206896
696	21.88393268
697	21.8857883
698	21.88763584
699	21.88902925
700	21.89041657
701	21.89179782
702	21.89317305
703	21.894096
704	21.89501489
705	21.89548343
706	21.8959499
707	21.8964143
708	21.89687664
709	21.89689058
710	21.88744447
711	21.88794654
712	21.8880003
713	21.88805383
714	21.87958135
715	21.86272736
716	21.84801542
717	21.82683736
718	21.81663197
719	21.80030847
720	21.78002645
721	21.76345042
722	21.74972352
723	21.74263138
724	21.73213651
725	21.72309207
726	21.71188832
727	21.69949759
728	21.68906534
729	21.68009015
730	21.67223148
731	21.66525044
732	21.65734894
733	21.65031081
734	21.64396466
735	21.63818415
736	21.6328738
737	21.6279599
738	21.62442879
739	21.62008062
740	21.61694807
741	21.61395984
742	21.6111023
743	21.60750299
744	21.60164749
745	21.59471212
746	21.58762738
747	21.58172034
748	21.57618117
749	21.57095585
750	21.56600118
751	21.56075018
752	21.55574993
753	21.55047921
754	21.54543816
755	21.54014441
756	21.53505925
757	21.52973311
758	21.52459521
759	21.52002395
760	21.5151878
761	21.51048413
762	21.50589912
763	21.50142086
764	21.49703903
765	21.49274462
766	21.48888066
767	21.48507917
768	21.48167844
769	21.47832295
770	21.47500968
771	21.47173586
772	21.46883088
773	21.46628496
774	21.46343342
775	21.46060806
776	21.45813214
777	21.45567568
778	21.45323783
779	21.45081781
780	21.44873438
781	21.44666422
782	21.44460689
783	21.44256197
784	21.44052907
785	21.43850781
786	21.43649782
787	21.43481254
788	21.43313565
789	21.43146698
790	21.42980632
791	21.42846527
792	21.42681869
793	21.42517964
794	21.42385848
795	21.42254285
796	21.42092279
797	21.41961922
798	21.41832091
799	21.41702778
800	21.41604851
801	21.41476433
802	21.41348512
803	21.41221083
804	21.41094138
805	21.40967671
806	21.40841677
807	21.40716148
808	21.4059108
809	21.40497159
810	21.40403564
811	21.40310294
812	21.40217344
813	21.40155364
814	21.40093588
815	21.40032015
816	21.39970645
817	21.39878851
818	21.39817981
819	21.3975731
820	21.39696836
821	21.39636558
822	21.39576476
823	21.39516587
824	21.39487477
825	21.39458459
826	21.39429531
827	21.39400694
828	21.39371948
829	21.39343292
830	21.39314725
831	21.39286247
832	21.39289735
833	21.39293205
834	21.39264795
835	21.39236473
836	21.39177676
837	21.39119066
838	21.39060643
839	21.39032958
840	21.3900536
841	21.38947297
842	21.38889419
843	21.38831724
844	21.38804751
845	21.38747323
846	21.38690076
847	21.38633009
848	21.38606652
849	21.38549847
850	21.3849322
851	21.3843677
852	21.38380497
853	21.383244
854	21.38268477
855	21.38212728
856	21.38187667
857	21.38132169
858	21.38107356
859	21.38082619
860	21.38057957
861	21.38033372
862	21.38008862
863	21.37953918
864	21.37899145
865	21.37875046
866	21.37851022
867	21.37827072
868	21.37803195
869	21.3777939
870	21.37755659
871	21.37732001
872	21.37677911
873	21.37623987
874	21.37570229
875	21.37486133
876	21.37402295
877	21.37318714
878	21.37235388
879	21.37152316
880	21.37069496
881	21.36986927
882	21.36904608
883	21.36822538
884	21.36740715
885	21.36659138
886	21.36577806
887	21.36496717
888	21.36415871
889	21.36365781
890	21.36315841
891	21.36266051
892	21.36216411
893	21.361364
894	21.36056626
895	21.35977088
896	21.35928315
897	21.35879687
898	21.35831205
899	21.35782868
900	21.35734675
901	21.35686626
902	21.3560818
903	21.35529964
904	21.35482526
905	21.35404678
906	21.35327059
907	21.35280225
908	21.35233531
909	21.35217537
910	21.35201591
911	21.35225415
912	21.35249119
913	21.35272703
914	21.35296167
915	21.35319513
916	21.3534274
917	21.35326416
918	21.35279584
919	21.35232891
920	21.35216899
921	21.35200956
922	21.35224783
923	21.3524849
924	21.35272077
925	21.35295544
926	21.35318893
927	21.35342124
928	21.35414851
929	21.35437597
930	21.35460228
931	21.35482744
932	21.35554733
933	21.35576772
934	21.355987
935	21.35620518
936	21.35642225
937	21.35663823
938	21.35646526
939	21.35629281
940	21.35650945
941	21.35633687
942	21.35616481
943	21.35599327
944	21.35582226
945	21.35534632
946	21.3548718
947	21.35439869
948	21.35392699
949	21.35315115
950	21.35237757
951	21.35160626
952	21.35114287
953	21.35037515
954	21.34960967
955	21.34884641
956	21.34839122
957	21.34793737
958	21.34748487
959	21.34703371
960	21.34658389
961	21.34582941
962	21.34538316
963	21.34493823
964	21.34418851
965	21.34344096
966	21.34269556
967	21.34195232
968	21.34121122
969	21.34077863
970	21.3400409
971	21.3393053
972	21.33857182
973	21.33784044
974	21.33711116
975	21.33638397
976	21.33565887
977	21.33493584
978	21.33421489
979	21.333496
980	21.33277917
981	21.33206438
982	21.33135165
983	21.33094816
984	21.33023861
985	21.32953108
986	21.32882558
987	21.32812209
988	21.3274206
989	21.32672112
990	21.32571593
991	21.3250213
992	21.32432866
993	21.32363798
994	21.32294927
995	21.32226252
996	21.32157773
997	21.32089488
998	21.31990567
999	21.31891917
1000	21.31793537
1001	21.31664558
1002	21.31566799
1003	21.31438414
1004	21.31310363
1005	21.31182647
1006	21.31055264
1007	21.30928212
1008	21.30770518
1009	21.30613214
1010	21.30456299
1011	21.30299771
1012	21.30112572
1013	21.29956889
1014	21.29770489
1015	21.2958452
1016	21.29398981
1017	21.29213871
1018	21.29029188
1019	21.28813699
1020	21.28598675
1021	21.28384113
1022	21.28170012
1023	21.2795637
1024	21.27711795
1025	21.27467706
1026	21.27224102
1027	21.26980979
1028	21.26706794
1029	21.26433107
1030	21.26159916
1031	21.25918889
1032	21.25646627
1033	21.25374856
1034	21.25071773
1035	21.24769186
1036	21.24467093
1037	21.24165492
1038	21.23832377
1039	21.23499749
1040	21.23167606
1041	21.22835948
1042	21.22504774
1043	21.22174082
1044	21.21843874
1045	21.21481738
1046	21.21152542
1047	21.20791297
1048	21.20430518
1049	21.20070206
1050	21.19710361
1051	21.19350984
1052	21.18959215
1053	21.18567888
1054	21.18177004
1055	21.17819636
1056	21.17429603
1057	21.17040016
1058	21.16684161
1059	21.16262078
1060	21.15873842
1061	21.15519562
1062	21.15132197
1063	21.14745291
1064	21.14325125
1065	21.13905382
1066	21.13486067
1067	21.13067181
1068	21.12614679
1069	21.12196697
1070	21.11779155
1071	21.11362055
1072	21.10911024
1073	21.10460391
1074	21.1001016
1075	21.09560337
1076	21.09145656
1077	21.08731439
1078	21.0831769
1079	21.07869437
1080	21.07456676
1081	21.07009247
1082	21.06597491
1083	21.06150902
1084	21.05704758
1085	21.05259061
1086	21.04813818
1087	21.04369032
1088	21.03960478
1089	21.03552437
1090	21.03144912
1091	21.02737907
1092	21.02331425
1093	21.01925471
1094	21.01520049
1095	21.01115162
1096	21.00674376
1097	21.00234091
1098	20.99830933
1099	20.99428327
1100	20.98989487
1101	20.98588048
1102	20.98187172
1103	20.97749814
1104	20.97350132
1105	20.96913798
1106	20.96515325
1107	20.96080032
1108	20.95682787
1109	20.95286134
1110	20.94890078
1111	20.94494621
1112	20.94099768
1113	20.93705523
1114	20.93273882
1115	20.92842823
1116	20.92412351
1117	20.91982469
1118	20.91553184
1119	20.91124499
1120	20.90696419
1121	20.90307612
1122	20.89919449
1123	20.89531934
1124	20.8914507
1125	20.88719859
1126	20.88295279
1127	20.87871336
1128	20.87448034
1129	20.87025378
1130	20.86603373
1131	20.86182023
1132	20.85721658
1133	20.85261916
1134	20.84802804
1135	20.84304331
1136	20.8384655
1137	20.83389417
1138	20.82932936
1139	20.82477114
1140	20.82021955
1141	20.81567466
1142	20.81113651
1143	20.80660518
1144	20.80208071
1145	20.79756316
1146	20.79305258
1147	20.78854904
1148	20.7836389
1149	20.77873542
1150	20.77383865
1151	20.76894866
1152	20.76406554
1153	20.75918933
1154	20.75432011
1155	20.74987973
1156	20.74544692
1157	20.74059782
1158	20.73575596
1159	20.73092142
1160	20.72609426
1161	20.72127455
1162	20.71646236
1163	20.71165774
1164	20.70686078
1165	20.70207153
1166	20.69685552
1167	20.69208261
1168	20.68731763
1169	20.68256063
1170	20.67781168
1171	20.67307086
1172	20.66789648
1173	20.66272984
1174	20.65757101
1175	20.65286567
1176	20.647722
1177	20.64303447
1178	20.63790625
1179	20.63278623
1180	20.62767448
1181	20.62257108
1182	20.61747611
1183	20.61238966
1184	20.60731179
1185	20.6022426
1186	20.59718215
1187	20.59213052
1188	20.58662531
1189	20.5815924
1190	20.57656856
1191	20.57155386
1192	20.56608049
1193	20.56061586
1194	20.55516004
1195	20.54971315
1196	20.54427526
1197	20.53884648
1198	20.53342691
1199	20.52801662
1200	20.52213609
1201	20.51626429
1202	20.51040135
1203	20.50503179
1204	20.49967202
1205	20.49432213
1206	20.48849339
1207	20.48267404
1208	20.47686419
1209	20.47106395
1210	20.46477804
1211	20.45899821
1212	20.45322834
1213	20.44746853
1214	20.44171892
1215	20.43597959
1216	20.43025067
1217	20.42402538
1218	20.41780989
1219	20.41160433
1220	20.40540884
1221	20.39922355
1222	20.39356438
1223	20.38791644
1224	20.38227983
1225	20.37665467
1226	20.37104106
1227	20.36491511
1228	20.35932604
1229	20.35374885
1230	20.34818366
1231	20.34263056
1232	20.33655728
1233	20.33049568
1234	20.32498193
1235	20.31948072
1236	20.31399216
1237	20.30851634
1238	20.30305338
1239	20.29760338
1240	20.29162046
1241	20.28565021
1242	20.28024237
1243	20.27429663
1244	20.26836391
1245	20.26244436
1246	20.2565381
1247	20.25064526
1248	20.24476596
1249	20.23946264
1250	20.23417345
1251	20.22889849
1252	20.22363784
1253	20.21839161
1254	20.21315988
1255	20.20794275
1256	20.2027403
1257	20.19755264
1258	20.19237985
1259	20.18722201
1260	20.18207922
1261	20.17695157
1262	20.17183914
1263	20.16674201
1264	20.16166028
1265	20.15600507
1266	20.15036539
1267	20.14474134
1268	20.13913304
1269	20.1335406
1270	20.12856237
1271	20.12360015
1272	20.11865402
1273	20.11372405
1274	20.10881032
1275	20.1039129
1276	20.09903187
1277	20.0941673
1278	20.08931926
1279	20.08387474
1280	20.07844715
1281	20.07303662
1282	20.06764322
1283	20.06226708
1284	20.0562857
1285	20.05094638
1286	20.04499813
1287	20.03906753
1288	20.03315475
1289	20.02725989
1290	20.0207481
1291	20.01425419
1292	20.00777833
1293	20.00132068
1294	19.99488143
1295	19.98846072
1296	19.98205874
1297	19.97567564
1298	19.96865797
1299	19.96165895
1300	19.9553375
1301	19.94903562
1302	19.94209015
1303	19.93516413
1304	19.92825776
1305	19.92137124
1306	19.91450478
1307	19.90765857
1308	19.90083281
1309	19.89402771
1310	19.88724345
1311	19.88048024
1312	19.87304915
1313	19.86563886
1314	19.85894441
1315	19.85157446
1316	19.84422604
1317	19.83689938
1318	19.82959473
1319	19.82231232
1320	19.81505239
1321	19.80710052
1322	19.79988854
1323	19.79197914
1324	19.78409242
1325	19.77695555
1326	19.76984262
1327	19.76202127
1328	19.75422369
1329	19.74718906
1330	19.73943757
1331	19.73171069
1332	19.7240087
1333	19.71633188
1334	19.7086805
1335	19.70105485
1336	19.69345519
1337	19.68588181
1338	19.67833496
1339	19.67081491
1340	19.66332193
1341	19.65585628
1342	19.64841822
1343	19.64100801
1344	19.63362589
1345	19.62627213
1346	19.61894697
1347	19.61165065
1348	19.60438342
1349	19.59714551
1350	19.58993717
1351	19.58275863
1352	19.57561012
1353	19.56849186
1354	19.56140408
1355	19.554347
1356	19.54732083
1357	19.54032579
1358	19.53336209
1359	19.52642994
1360	19.5186927
1361	19.51098778
1362	19.50331549
1363	19.49567609
1364	19.48892075
1365	19.48134421
1366	19.47380135
1367	19.46629245
1368	19.45881775
1369	19.45137752
1370	19.443972
1371	19.43572605
1372	19.42839492
1373	19.42109926
1374	19.41295306
1375	19.40484332
1376	19.39677036
1377	19.3887345
1378	19.38073608
1379	19.3727754
1380	19.36485277
1381	19.35788195
1382	19.35094871
1383	19.34405322
1384	19.33627196
1385	19.32853012
1386	19.32082796
1387	19.31316578
1388	19.30554382
1389	19.29796235
1390	19.29042164
1391	19.28292191
1392	19.27546342
1393	19.26804641
1394	19.2606711
1395	19.25333771
1396	19.24604647
1397	19.23879758
1398	19.23159125
1399	19.22442768
1400	19.21730705
1401	19.21022956
1402	19.20319538
1403	19.19620467
1404	19.18925762
1405	19.18235437
1406	19.17549507
1407	19.16867987
1408	19.16190891
1409	19.15518231
1410	19.14850021
1411	19.14186271
1412	19.13526993
1413	19.12872197
1414	19.12221893
1415	19.1157609
1416	19.10830428
1417	19.10194388
1418	19.09457741
1419	19.08831514
1420	19.08209824
1421	19.07592675
1422	19.06980071
1423	19.06372016
1424	19.05661239
1425	19.04955426
1426	19.0425459
1427	19.03558743
1428	19.02867899
1429	19.02291336
1430	19.01719323
1431	19.01041929
1432	19.00369573
1433	18.99702263
1434	18.99040005
1435	18.98382805
1436	18.9773067
1437	18.97083603
1438	18.96441607
1439	18.95804687
1440	18.95172844
1441	18.94546078
1442	18.9392439
1443	18.9330778
1444	18.92696247
1445	18.92089787
1446	18.914884
1447	18.90892079
1448	18.90300822
1449	18.89714624
1450	18.89133477
1451	18.88557375
1452	18.87986312
1453	18.87420278
1454	18.86859265
1455	18.86303263
1456	18.85752261
1457	18.8520625
1458	18.84665216
1459	18.84129148
1460	18.83598032
1461	18.83071855
1462	18.82550602
1463	18.82034259
1464	18.81522809
1465	18.80894025
1466	18.8027088
1467	18.79776374
1468	18.79286685
1469	18.7867816
1470	18.78075246
1471	18.77602343
1472	18.77134167
1473	18.76670697
1474	18.76086598
1475	18.75633751
1476	18.75059554
1477	18.7461725
1478	18.74179526
1479	18.73746358
1480	18.7331772
1481	18.72893588
1482	18.72346165
1483	18.71804198
1484	18.71267668
1485	18.70736555
1486	18.70210838
1487	18.69690497
1488	18.6917551
1489	18.68665854
1490	18.68161506
1491	18.67662442
1492	18.67168638
1493	18.66680069
1494	18.66196709
1495	18.65718531
1496	18.6524551
1497	18.64777617
1498	18.64314825
1499	18.63857105
1500	18.63404429
1501	18.62956767
1502	18.62514089
1503	18.62076365
1504	18.61643564
1505	18.61215655
1506	18.60792607
1507	18.60374388
1508	18.59960965
1509	18.59552306
1510	18.59148378
1511	18.58749147
1512	18.5835458
1513	18.57964643
1514	18.57579302
1515	18.57198523
1516	18.56822271
1517	18.5645051
1518	18.56083207
1519	18.55720325
1520	18.55361829
1521	18.55007683
1522	18.54657853
1523	18.54312301
1524	18.53970992
1525	18.53633889
1526	18.53300956
1527	18.52972157
1528	18.52647455
1529	18.52326814
1530	18.52010197
1531	18.51697567
1532	18.51388888
1533	18.51084124
1534	18.50783236
1535	18.50486189
1536	18.50192946
1537	18.49903471
1538	18.49617726
1539	18.49335675
1540	18.49057281
1541	18.48782508
1542	18.4851132
1543	18.4824368
1544	18.47834612
1545	18.47575871
1546	18.47320549
1547	18.47068612
1548	18.46820022
1549	18.46574744
1550	18.46186584
1551	18.45803341
1552	18.45424975
1553	18.45051444
1554	18.44682705
1555	18.44318717
1556	18.43959437
1557	18.43604822
1558	18.43403182
1559	18.43055827
1560	18.42713027
1561	18.4237474
1562	18.42040923
1563	18.4186105
1564	18.41534052
1565	18.41211414
1566	18.40893094
1567	18.40579047
1568	18.40269233
1569	18.39963606
1570	18.39662125
1571	18.39364746
1572	18.39071427
1573	18.38782125
1574	18.38496797
1575	18.382154
1576	18.37937893
1577	18.37664233
1578	18.37394377
1579	18.37128284
1580	18.36865911
1581	18.36607218
1582	18.36352162
1583	18.36100701
1584	18.35698658
1585	18.35456455
1586	18.352177
1587	18.34827535
1588	18.34442656
1589	18.34063013
1590	18.33688556
1591	18.33319234
1592	18.32954999
1593	18.325958
1594	18.32241587
1595	18.32049428
1596	18.31702835
1597	18.31361099
1598	18.3102417
1599	18.30691998
1600	18.30364532
1601	18.29883001
1602	18.29407968
1603	18.28939378
1604	18.28477177
1605	18.2802131
1606	18.27571723
1607	18.27128358
1608	18.2669116
1609	18.26260072
1610	18.25835038
1611	18.25415999
1612	18.25002899
1613	18.24595679
1614	18.24194282
1615	18.23798649
1616	18.23408722
1617	18.23024442
1618	18.22481039
1619	18.21945137
1620	18.21416678
1621	18.21061617
1622	18.20545523
1623	18.20036709
1624	18.19535111
1625	18.19040666
1626	18.18553312
1627	18.18072983
1628	18.17599615
1629	18.17133142
1630	18.16673498
1631	18.16220618
1632	18.15774434
1633	18.15334879
1634	18.14901885
1635	18.14475385
1636	18.14055312
1637	18.13469344
1638	18.128918
1639	18.12322612
1640	18.1176171
1641	18.11209026
1642	18.10664487
1643	18.10128021
1644	18.09599556
1645	18.09079018
1646	18.08566332
1647	18.08061422
1648	18.07564213
1649	18.07074628
1650	18.06414241
1651	18.05942445
1652	18.0547801
1653	18.05020858
1654	18.04570909
1655	18.04128084
1656	18.03692303
1657	18.03263485
1658	18.02841552
1659	18.02426422
1660	18.02018016
